Id|StartTime|EndTime|Day|CareerScheduleId|ClassRoomId|SpeakerId|CareerDetailId|LastModified|Created|Status
19|08:00:00.0000000|10:00:00.0000000|Tue|2|4|11|11|2018-07-08 19:57:46.000|2018-07-08 19:57:46.000|1
20|10:00:00.0000000|12:00:00.0000000|Tue|2|5|12|12|2018-07-08 19:57:46.000|2018-07-08 19:57:46.000|1
21|12:00:00.0000000|14:00:00.0000000|Tue|2|1|13|13|2018-07-08 19:57:46.000|2018-07-08 19:57:46.000|1
22|08:00:00.0000000|10:00:00.0000000|Wed|2|2|14|14|2018-07-08 19:57:46.000|2018-07-08 19:57:46.000|1
23|10:00:00.0000000|12:00:00.0000000|Wed|2|1|8|8|2018-07-08 19:57:46.000|2018-07-08 19:57:46.000|1
24|12:00:00.0000000|14:00:00.0000000|Wed|2|2|9|9|2018-07-08 19:57:46.000|2018-07-08 19:57:46.000|1
25|08:00:00.0000000|10:00:00.0000000|Thu|2|3|10|10|2018-07-08 19:57:46.000|2018-07-08 19:57:46.000|1
26|10:00:00.0000000|12:00:00.0000000|Thu|2|4|11|11|2018-07-08 19:57:46.000|2018-07-08 19:57:46.000|1
27|12:00:00.0000000|14:00:00.0000000|Thu|2|5|12|12|2018-07-08 19:57:46.000|2018-07-08 19:57:46.000|1
28|08:00:00.0000000|10:00:00.0000000|Fri|2|1|13|13|2018-07-08 19:57:46.000|2018-07-08 19:57:46.000|1
29|10:00:00.0000000|12:00:00.0000000|Fri|2|2|14|14|2018-07-08 19:57:46.000|2018-07-08 19:57:46.000|1
30|12:00:00.0000000|14:00:00.0000000|Fri|2|1|8|8|2018-07-08 19:57:46.000|2018-07-08 19:57:46.000|1
31|08:00:00.0000000|10:00:00.0000000|Mon|3|1|15|15|2018-07-08 19:57:46.000|2018-07-08 19:57:46.000|1
32|10:00:00.0000000|12:00:00.0000000|Mon|3|2|16|16|2018-07-08 19:57:46.000|2018-07-08 19:57:46.000|1
33|12:00:00.0000000|14:00:00.0000000|Mon|3|3|17|17|2018-07-08 19:57:46.000|2018-07-08 19:57:46.000|1
34|08:00:00.0000000|10:00:00.0000000|Tue|3|4|18|18|2018-07-08 19:57:46.000|2018-07-08 19:57:46.000|1
35|10:00:00.0000000|12:00:00.0000000|Tue|3|5|19|19|2018-07-08 19:57:46.000|2018-07-08 19:57:46.000|1
36|12:00:00.0000000|14:00:00.0000000|Tue|3|1|20|20|2018-07-08 19:57:46.000|2018-07-08 19:57:46.000|1
37|08:00:00.0000000|10:00:00.0000000|Wed|3|2|21|21|2018-07-08 19:57:46.000|2018-07-08 19:57:46.000|1
38|10:00:00.0000000|12:00:00.0000000|Wed|3|1|15|15|2018-07-08 19:57:46.000|2018-07-08 19:57:46.000|1
39|12:00:00.0000000|14:00:00.0000000|Wed|3|2|16|16|2018-07-08 19:57:46.000|2018-07-08 19:57:46.000|1
40|08:00:00.0000000|10:00:00.0000000|Thu|3|3|17|17|2018-07-08 19:57:46.000|2018-07-08 19:57:46.000|1
41|10:00:00.0000000|12:00:00.0000000|Thu|3|4|18|18|2018-07-08 19:57:46.000|2018-07-08 19:57:46.000|1
42|12:00:00.0000000|14:00:00.0000000|Thu|3|5|19|19|2018-07-08 19:57:46.000|2018-07-08 19:57:46.000|1
43|08:00:00.0000000|10:00:00.0000000|Fri|3|1|20|20|2018-07-08 19:57:46.000|2018-07-08 19:57:46.000|1
44|10:00:00.0000000|12:00:00.0000000|Fri|3|2|21|21|2018-07-08 19:57:46.000|2018-07-08 19:57:46.000|1
45|12:00:00.0000000|14:00:00.0000000|Fri|3|1|15|15|2018-07-08 19:57:46.000|2018-07-08 19:57:46.000|1
46|08:00:00.0000000|10:00:00.0000000|Mon|4|1|22|22|2018-07-08 19:57:46.000|2018-07-08 19:57:46.000|1
47|10:00:00.0000000|12:00:00.0000000|Mon|4|2|23|23|2018-07-08 19:57:46.000|2018-07-08 19:57:46.000|1
48|12:00:00.0000000|14:00:00.0000000|Mon|4|3|1|24|2018-07-08 19:57:46.000|2018-07-08 19:57:46.000|1
49|08:00:00.0000000|10:00:00.0000000|Tue|4|4|2|25|2018-07-08 19:57:46.000|2018-07-08 19:57:46.000|1
50|10:00:00.0000000|12:00:00.0000000|Tue|4|5|3|26|2018-07-08 19:57:46.000|2018-07-08 19:57:46.000|1
51|12:00:00.0000000|14:00:00.0000000|Tue|4|1|4|27|2018-07-08 19:57:46.000|2018-07-08 19:57:46.000|1
52|08:00:00.0000000|10:00:00.0000000|Wed|4|2|5|28|2018-07-08 19:57:46.000|2018-07-08 19:57:46.000|1
53|10:00:00.0000000|12:00:00.0000000|Wed|4|1|22|22|2018-07-08 19:57:46.000|2018-07-08 19:57:46.000|1
54|12:00:00.0000000|14:00:00.0000000|Wed|4|2|23|23|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
55|08:00:00.0000000|10:00:00.0000000|Thu|4|3|1|24|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
56|10:00:00.0000000|12:00:00.0000000|Thu|4|4|2|25|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
57|12:00:00.0000000|14:00:00.0000000|Thu|4|5|3|26|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
58|08:00:00.0000000|10:00:00.0000000|Fri|4|1|4|27|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
59|10:00:00.0000000|12:00:00.0000000|Fri|4|2|5|28|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
60|12:00:00.0000000|14:00:00.0000000|Fri|4|1|22|22|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
61|08:00:00.0000000|10:00:00.0000000|Mon|5|1|6|29|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
62|10:00:00.0000000|12:00:00.0000000|Mon|5|2|7|30|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
63|12:00:00.0000000|14:00:00.0000000|Mon|5|3|8|31|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
64|08:00:00.0000000|10:00:00.0000000|Tue|5|4|9|32|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
65|10:00:00.0000000|12:00:00.0000000|Tue|5|5|10|33|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
66|12:00:00.0000000|14:00:00.0000000|Tue|5|1|11|34|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
67|08:00:00.0000000|10:00:00.0000000|Wed|5|2|12|35|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
68|10:00:00.0000000|12:00:00.0000000|Wed|5|1|6|29|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
69|12:00:00.0000000|14:00:00.0000000|Wed|5|2|7|30|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
70|08:00:00.0000000|10:00:00.0000000|Thu|5|3|8|31|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
71|10:00:00.0000000|12:00:00.0000000|Thu|5|4|9|32|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
72|12:00:00.0000000|14:00:00.0000000|Thu|5|5|10|33|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
73|08:00:00.0000000|10:00:00.0000000|Fri|5|1|11|34|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
74|10:00:00.0000000|12:00:00.0000000|Fri|5|2|12|35|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
75|12:00:00.0000000|14:00:00.0000000|Fri|5|1|6|29|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
76|08:00:00.0000000|10:00:00.0000000|Mon|6|1|13|36|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
77|10:00:00.0000000|12:00:00.0000000|Mon|6|2|14|37|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
78|12:00:00.0000000|14:00:00.0000000|Mon|6|3|15|38|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
79|08:00:00.0000000|10:00:00.0000000|Tue|6|4|16|39|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
80|10:00:00.0000000|12:00:00.0000000|Tue|6|5|17|40|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
81|12:00:00.0000000|14:00:00.0000000|Tue|6|1|18|41|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
82|08:00:00.0000000|10:00:00.0000000|Wed|6|2|13|36|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
83|10:00:00.0000000|12:00:00.0000000|Wed|6|1|14|37|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
84|12:00:00.0000000|14:00:00.0000000|Wed|6|2|15|38|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
85|08:00:00.0000000|10:00:00.0000000|Thu|6|3|16|39|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
86|10:00:00.0000000|12:00:00.0000000|Thu|6|4|17|40|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
87|12:00:00.0000000|14:00:00.0000000|Thu|6|5|18|41|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
88|08:00:00.0000000|10:00:00.0000000|Fri|6|1|13|36|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
89|10:00:00.0000000|12:00:00.0000000|Fri|6|2|14|37|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
90|12:00:00.0000000|14:00:00.0000000|Fri|6|1|15|38|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
91|08:00:00.0000000|10:00:00.0000000|Mon|7|1|19|42|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
92|10:00:00.0000000|12:00:00.0000000|Mon|7|2|20|43|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
93|12:00:00.0000000|14:00:00.0000000|Mon|7|3|21|44|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
94|08:00:00.0000000|10:00:00.0000000|Tue|7|4|22|45|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
95|10:00:00.0000000|12:00:00.0000000|Tue|7|5|23|46|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
96|12:00:00.0000000|14:00:00.0000000|Tue|7|1|1|47|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
97|08:00:00.0000000|10:00:00.0000000|Wed|7|2|19|42|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
98|10:00:00.0000000|12:00:00.0000000|Wed|7|1|20|43|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
99|12:00:00.0000000|14:00:00.0000000|Wed|7|2|21|44|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
100|08:00:00.0000000|10:00:00.0000000|Thu|7|3|22|45|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
101|10:00:00.0000000|12:00:00.0000000|Thu|7|4|23|46|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
102|12:00:00.0000000|14:00:00.0000000|Thu|7|5|1|47|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
103|08:00:00.0000000|10:00:00.0000000|Fri|7|1|19|42|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
104|10:00:00.0000000|12:00:00.0000000|Fri|7|2|20|43|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
105|12:00:00.0000000|14:00:00.0000000|Fri|7|1|21|44|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
106|08:00:00.0000000|10:00:00.0000000|Mon|8|1|2|48|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
107|10:00:00.0000000|12:00:00.0000000|Mon|8|2|3|49|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
108|12:00:00.0000000|14:00:00.0000000|Mon|8|3|4|50|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
109|08:00:00.0000000|10:00:00.0000000|Tue|8|4|5|51|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
110|10:00:00.0000000|12:00:00.0000000|Tue|8|5|6|52|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
111|12:00:00.0000000|14:00:00.0000000|Tue|8|1|7|53|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
112|08:00:00.0000000|10:00:00.0000000|Wed|8|2|2|48|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
113|10:00:00.0000000|12:00:00.0000000|Wed|8|1|3|49|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
114|12:00:00.0000000|14:00:00.0000000|Wed|8|2|4|50|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
115|08:00:00.0000000|10:00:00.0000000|Thu|8|3|5|51|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
116|10:00:00.0000000|12:00:00.0000000|Thu|8|4|6|52|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
117|12:00:00.0000000|14:00:00.0000000|Thu|8|5|7|53|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
118|08:00:00.0000000|10:00:00.0000000|Fri|8|1|2|48|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
119|10:00:00.0000000|12:00:00.0000000|Fri|8|2|3|49|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
120|12:00:00.0000000|14:00:00.0000000|Fri|8|1|4|50|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
121|08:00:00.0000000|10:00:00.0000000|Mon|9|1|8|54|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
122|10:00:00.0000000|12:00:00.0000000|Mon|9|2|9|55|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
123|12:00:00.0000000|14:00:00.0000000|Mon|9|3|10|56|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
124|08:00:00.0000000|10:00:00.0000000|Tue|9|4|11|57|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
125|10:00:00.0000000|12:00:00.0000000|Tue|9|5|12|58|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
126|12:00:00.0000000|14:00:00.0000000|Tue|9|1|13|59|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
127|08:00:00.0000000|10:00:00.0000000|Wed|9|2|8|54|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
128|10:00:00.0000000|12:00:00.0000000|Wed|9|1|9|55|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
129|12:00:00.0000000|14:00:00.0000000|Wed|9|2|10|56|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
130|08:00:00.0000000|10:00:00.0000000|Thu|9|3|11|57|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
131|10:00:00.0000000|12:00:00.0000000|Thu|9|4|12|58|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
132|12:00:00.0000000|14:00:00.0000000|Thu|9|5|13|59|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
133|08:00:00.0000000|10:00:00.0000000|Fri|9|1|8|54|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
134|10:00:00.0000000|12:00:00.0000000|Fri|9|2|9|55|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
135|12:00:00.0000000|14:00:00.0000000|Fri|9|1|10|56|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
136|08:00:00.0000000|10:00:00.0000000|Mon|10|1|14|60|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
137|10:00:00.0000000|12:00:00.0000000|Mon|10|2|15|61|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
138|12:00:00.0000000|14:00:00.0000000|Mon|10|3|16|62|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
139|08:00:00.0000000|10:00:00.0000000|Tue|10|4|17|63|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
140|10:00:00.0000000|12:00:00.0000000|Tue|10|5|18|64|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
141|12:00:00.0000000|14:00:00.0000000|Tue|10|1|19|65|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
142|08:00:00.0000000|10:00:00.0000000|Wed|10|2|14|60|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
143|10:00:00.0000000|12:00:00.0000000|Wed|10|1|15|61|2018-07-08 19:57:47.000|2018-07-08 19:57:47.000|1
144|12:00:00.0000000|14:00:00.0000000|Wed|10|2|16|62|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
145|08:00:00.0000000|10:00:00.0000000|Thu|10|3|17|63|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
146|10:00:00.0000000|12:00:00.0000000|Thu|10|4|18|64|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
147|12:00:00.0000000|14:00:00.0000000|Thu|10|5|19|65|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
148|08:00:00.0000000|10:00:00.0000000|Fri|10|1|14|60|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
149|10:00:00.0000000|12:00:00.0000000|Fri|10|2|15|61|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
150|12:00:00.0000000|14:00:00.0000000|Fri|10|1|16|62|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
151|08:00:00.0000000|10:00:00.0000000|Mon|11|1|20|66|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
152|10:00:00.0000000|12:00:00.0000000|Mon|11|2|21|67|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
153|12:00:00.0000000|14:00:00.0000000|Mon|11|3|22|68|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
154|08:00:00.0000000|10:00:00.0000000|Tue|11|4|23|69|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
155|10:00:00.0000000|12:00:00.0000000|Tue|11|5|1|70|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
156|12:00:00.0000000|14:00:00.0000000|Tue|11|1|2|71|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
157|08:00:00.0000000|10:00:00.0000000|Wed|11|2|20|66|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
158|10:00:00.0000000|12:00:00.0000000|Wed|11|1|21|67|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
159|12:00:00.0000000|14:00:00.0000000|Wed|11|2|22|68|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
160|08:00:00.0000000|10:00:00.0000000|Thu|11|3|23|69|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
161|10:00:00.0000000|12:00:00.0000000|Thu|11|4|1|70|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
162|12:00:00.0000000|14:00:00.0000000|Thu|11|5|2|71|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
163|08:00:00.0000000|10:00:00.0000000|Fri|11|1|20|66|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
164|10:00:00.0000000|12:00:00.0000000|Fri|11|2|21|67|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
165|12:00:00.0000000|14:00:00.0000000|Fri|11|1|22|68|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
166|08:00:00.0000000|10:00:00.0000000|Mon|12|1|3|72|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
167|10:00:00.0000000|12:00:00.0000000|Mon|12|2|4|73|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
168|12:00:00.0000000|14:00:00.0000000|Mon|12|3|5|74|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
169|08:00:00.0000000|10:00:00.0000000|Tue|12|4|6|75|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
170|10:00:00.0000000|12:00:00.0000000|Tue|12|5|7|76|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
171|12:00:00.0000000|14:00:00.0000000|Tue|12|1|3|72|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
172|08:00:00.0000000|10:00:00.0000000|Wed|12|2|4|73|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
173|10:00:00.0000000|12:00:00.0000000|Wed|12|1|5|74|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
174|12:00:00.0000000|14:00:00.0000000|Wed|12|2|6|75|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
175|08:00:00.0000000|10:00:00.0000000|Thu|12|3|7|76|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
176|10:00:00.0000000|12:00:00.0000000|Thu|12|4|3|72|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
177|12:00:00.0000000|14:00:00.0000000|Thu|12|5|4|73|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
178|08:00:00.0000000|10:00:00.0000000|Fri|12|1|5|74|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
179|10:00:00.0000000|12:00:00.0000000|Fri|12|2|6|75|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
180|12:00:00.0000000|14:00:00.0000000|Fri|12|1|7|76|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
181|08:00:00.0000000|10:00:00.0000000|Mon|13|1|8|77|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
182|10:00:00.0000000|12:00:00.0000000|Mon|13|2|9|78|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
183|12:00:00.0000000|14:00:00.0000000|Mon|13|3|10|79|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
184|08:00:00.0000000|10:00:00.0000000|Tue|13|4|11|80|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
185|10:00:00.0000000|12:00:00.0000000|Tue|13|5|12|81|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
186|12:00:00.0000000|14:00:00.0000000|Tue|13|1|13|82|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
187|08:00:00.0000000|10:00:00.0000000|Wed|13|2|14|83|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
188|10:00:00.0000000|12:00:00.0000000|Wed|13|1|15|84|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
189|12:00:00.0000000|14:00:00.0000000|Wed|13|2|8|77|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
190|08:00:00.0000000|10:00:00.0000000|Thu|13|3|9|78|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
191|10:00:00.0000000|12:00:00.0000000|Thu|13|4|10|79|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
192|12:00:00.0000000|14:00:00.0000000|Thu|13|5|11|80|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
193|08:00:00.0000000|10:00:00.0000000|Fri|13|1|12|81|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
194|10:00:00.0000000|12:00:00.0000000|Fri|13|2|13|82|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
195|12:00:00.0000000|14:00:00.0000000|Fri|13|1|14|83|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
196|08:00:00.0000000|10:00:00.0000000|Mon|14|1|15|85|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
197|10:00:00.0000000|12:00:00.0000000|Mon|14|2|16|86|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
198|12:00:00.0000000|14:00:00.0000000|Mon|14|3|17|87|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
199|08:00:00.0000000|10:00:00.0000000|Tue|14|4|18|88|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
200|10:00:00.0000000|12:00:00.0000000|Tue|14|5|19|89|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
201|12:00:00.0000000|14:00:00.0000000|Tue|14|1|20|90|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
202|08:00:00.0000000|10:00:00.0000000|Wed|14|2|21|91|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
203|10:00:00.0000000|12:00:00.0000000|Wed|14|1|22|92|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
204|12:00:00.0000000|14:00:00.0000000|Wed|14|2|15|85|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
205|08:00:00.0000000|10:00:00.0000000|Thu|14|3|16|86|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
206|10:00:00.0000000|12:00:00.0000000|Thu|14|4|17|87|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
207|12:00:00.0000000|14:00:00.0000000|Thu|14|5|18|88|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
208|08:00:00.0000000|10:00:00.0000000|Fri|14|1|19|89|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
209|10:00:00.0000000|12:00:00.0000000|Fri|14|2|20|90|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
210|12:00:00.0000000|14:00:00.0000000|Fri|14|1|21|91|2018-07-08 19:57:48.000|2018-07-08 19:57:48.000|1
